customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,profit
242,Taite,Droghan,Male,17,3/20/1992,Nurse,Property,Affluent Customer,N,No,8,28,2558.7
243,Barbara,Croxley,Female,94,9/2/1976,Teacher,Manufacturing,High Net Worth,N,Yes,14,44,2193.55
244,Germayne,Sperry,Male,57,11/25/1974,,Retail,Affluent Customer,N,No,8,46,3269.2
245,Noell,Grahlmans,Female,6,9/26/2001,Associate Professor,Financial Services,Affluent Customer,N,No,1,19,2213.02
246,Binny,Whight,Female,63,2/28/1991,Technical Writer,Manufacturing,High Net Worth,N,No,9,29,3174.16
247,Kristal,Joysey,Female,62,5/6/1983,Staff Accountant II,Financial Services,High Net Worth,N,Yes,13,37,4913.16
248,Inger,Eskell,Female,76,4/15/1978,Clinical Specialist,Health,Affluent Customer,N,Yes,12,42,3193.32
249,D'arcy,Slay,Male,65,9/13/1992,Quality Control Specialist,IT,High Net Worth,N,No,9,28,2236.13
250,Kristofer,,Male,53,4/15/1988,Legal Assistant,Health,Mass Customer,N,Yes,13,32,4019.05
251,Mala,,Female,88,12/24/1977,VP Sales,Financial Services,Affluent Customer,N,Yes,10,43,1210
252,Anthea,Ruskin,Female,39,1/24/1983,Account Coordinator,Property,Mass Customer,N,Yes,13,37,2597.64
253,Amalee,Choak,Female,82,5/11/1997,Food Chemist,Health,Mass Customer,N,Yes,1,23,1191.29
254,Barbie,Rubi,Female,98,9/22/1961,Information Systems Manager,Retail,Mass Customer,N,No,14,59,6780.95
255,Keeley,Kruger,Female,2,1/15/1954,Desktop Support Technician,IT,Mass Customer,N,No,5,66,6813.82
256,Linell,Beadle,Female,16,5/7/1975,Director of Sales,Health,High Net Worth,N,Yes,21,45,1728.66
257,Marissa,,Female,70,2/8/1966,Sales Associate,Manufacturing,Affluent Customer,N,Yes,19,54,3650.53
258,Othella,Keher,Female,24,5/3/1992,Administrative Officer,Manufacturing,High Net Worth,N,No,9,28,1642.58
259,Venita,Dymick,Female,70,7/22/1983,Senior Developer,Health,High Net Worth,N,Yes,3,37,2124.65
260,Farand,Marriner,Female,47,8/30/1979,Senior Quality Engineer,Health,High Net Worth,N,Yes,22,41,3381.41
261,Marve,Pryn,Male,74,10/15/1977,Structural Engineer,n/a,Mass Customer,N,No,8,43,4033.15
262,Cordie,Petrelli,Male,97,12/23/1977,,Health,High Net Worth,N,Yes,10,43,2117.86
263,Tonia,Leigh,Female,89,11/19/1985,Dental Hygienist,Health,High Net Worth,N,No,7,35,3476.94
264,Jedd,Spiby,Male,31,12/7/1977,Technical Writer,Health,Mass Customer,N,No,11,43,1025.3
265,Pennie,Stoile,Male,74,10/5/1965,Sales Representative,Retail,High Net Worth,N,Yes,18,55,2692.91
266,Lelia,Garatty,Female,69,7/19/1989,Account Executive,Retail,Affluent Customer,N,No,18,31,1742.83
267,Edgar,Buckler,U,53,,,IT,High Net Worth,N,No,,,2337.99
268,Kacie,Kidston,Female,60,10/18/1978,Chemical Engineer,Manufacturing,Mass Customer,N,No,10,42,2713.19
269,Zacherie,Grindley,Male,55,9/19/1954,Nurse Practicioner,Property,Mass Customer,N,Yes,9,66,1668.85
270,Auberta,Roundtree,Female,38,12/10/1970,Budget/Accounting Analyst III,n/a,Mass Customer,N,Yes,17,50,4625.21
271,Doll,Burtwell,Female,51,2/13/1991,Financial Advisor,Financial Services,Mass Customer,N,No,4,29,1026.27
272,Arlie,Crean,Female,22,6/6/1987,Product Engineer,Retail,Mass Customer,N,Yes,1,33,3842.07
273,Nevile,Abraham,Male,54,4/22/1963,Computer Systems Analyst IV,n/a,Mass Customer,N,No,19,57,6519.24
274,Tessi,Hesse,Female,66,9/15/1976,Social Worker,Health,Mass Customer,N,Yes,14,44,790.06
275,Dud,,Male,7,7/27/1955,VP Sales,Health,High Net Worth,N,No,13,65,4141.68
276,Goldi,Dwine,Female,47,3/25/1990,,Financial Services,Mass Customer,N,No,22,30,1107.95
277,Jehanna,Alvarado,Female,69,2/19/1956,VP Product Management,n/a,High Net Worth,N,No,15,64,1967.13
278,Sydney,Georger,Male,22,7/30/1997,Executive Secretary,n/a,Affluent Customer,N,Yes,4,23,827.16
279,Tamera,Hinckes,Female,0,9/9/1981,Web Designer I,Manufacturing,Mass Customer,N,No,11,39,2455.93
280,Welch,MacAllaster,Male,15,3/22/1995,Geologist I,n/a,Affluent Customer,N,Yes,5,25,7360.53
281,Jeanette,Sizzey,Female,51,12/27/1972,Cost Accountant,Financial Services,High Net Worth,N,Yes,8,48,2233.67
282,Lauren,Curcher,Male,82,10/27/1989,VP Quality Control,Argiculture,High Net Worth,N,Yes,11,31,624.15
283,Sari,Noye,Female,34,2/4/1991,Assistant Manager,Retail,Mass Customer,N,No,2,29,4926.57
284,Seth,Moorman,Male,38,4/11/1986,Financial Analyst,Financial Services,High Net Worth,N,Yes,9,34,3251.42
285,Julee,Janovsky,Female,3,11/19/1977,Community Outreach Specialist,Manufacturing,Mass Customer,N,No,12,43,2626.74
286,Kiley,Canaan,Male,99,8/1/1989,Accounting Assistant II,Manufacturing,Affluent Customer,N,Yes,11,31,1954.7
287,Hannie,Wodham,Female,41,5/6/1985,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,4,35,1408.91
288,Ebenezer,Seedman,Male,71,9/8/1985,,Manufacturing,High Net Worth,N,No,9,35,1808.73
289,Modestia,Lithgow,Female,43,4/12/1970,Clinical Specialist,Health,High Net Worth,N,No,10,50,3924.11
290,Giorgio,Kevane,U,42,,Senior Sales Associate,IT,Mass Customer,N,No,,,3368.28
291,Aime,Burston,Female,63,10/22/1971,Assistant Media Planner,Entertainment,Mass Customer,N,No,4,49,605.01
292,Gelya,Gerant,Female,42,11/24/1961,VP Product Management,n/a,Affluent Customer,N,Yes,9,59,3631.6
293,Virgilio,Willcocks,Male,80,12/10/1989,Administrative Assistant III,Manufacturing,Mass Customer,N,Yes,20,31,1991.93
294,Magnum,Slowan,Male,39,4/1/1959,Recruiting Manager,n/a,High Net Worth,N,No,5,61,5509.67
295,Lena,Chape,Female,64,12/26/1964,Database Administrator II,n/a,Mass Customer,N,Yes,18,56,4539.9
296,Marshal,Rathbone,Male,34,6/19/1972,,Health,High Net Worth,N,Yes,17,48,2515.29
297,Cecile,MacLise,Female,33,4/27/1959,Electrical Engineer,Manufacturing,High Net Worth,N,No,16,61,3599.18
298,Maurise,Lenglet,Male,69,8/15/1956,Engineer I,Manufacturing,High Net Worth,N,No,9,64,5285.59
299,Corabelle,Hartnell,Female,80,9/15/1956,Budget/Accounting Analyst I,Financial Services,Mass Customer,N,Yes,7,64,6897.92
300,Malachi,Hadcroft,Male,88,6/22/1956,Clinical Specialist,Health,Mass Customer,N,No,9,64,3475.9
301,Hildy,Bilbrook,Female,54,10/10/1980,Developer IV,Manufacturing,High Net Worth,N,No,19,40,89.71
302,Laurice,Colgrave,Female,32,3/27/1977,,Health,Mass Customer,N,No,13,43,255.41
303,Shane,Smetoun,Female,59,8/15/1974,Assistant Professor,Argiculture,Mass Customer,N,Yes,14,46,3247.08
304,Paddy,Mumbray,Male,36,3/27/1969,VP Marketing,Manufacturing,Mass Customer,N,Yes,15,51,2785.04
305,Cris,Chellam,Female,1,3/17/1974,Financial Analyst,Financial Services,Mass Customer,N,No,11,46,2700.88
306,Ruy,Adanet,Male,19,8/2/1973,Registered Nurse,Health,High Net Worth,N,No,18,47,239.35
307,Ruben,Handlin,Male,55,8/18/1984,Clinical Specialist,Health,Affluent Customer,N,Yes,12,36,3660.95
308,Iver,Dobsons,Male,2,3/9/1983,Database Administrator I,IT,High Net Worth,N,No,4,37,4086.21
309,Maurizia,Ligerton,Female,53,10/2/1974,Clinical Specialist,Health,Mass Customer,N,Yes,21,46,2208.58
310,Myranda,Clowser,Female,0,2/13/1985,Account Coordinator,Financial Services,Mass Customer,N,Yes,18,35,4744.19
311,Jaimie,Halms,Female,86,8/16/1957,Internal Auditor,Health,High Net Worth,N,No,12,63,4054.48
312,Garek,Prattin,Male,44,3/17/1958,Desktop Support Technician,Financial Services,Affluent Customer,N,Yes,6,62,5001.71
313,Theo,McKune,Male,70,12/22/1987,Operator,Manufacturing,Mass Customer,N,Yes,13,33,3186.63
314,Catie,Advani,Female,27,8/25/1962,Marketing Assistant,Retail,High Net Worth,N,Yes,5,58,3200.15
315,Lisa,Odlin,Female,67,4/16/1958,Chief Design Engineer,Manufacturing,Affluent Customer,N,No,12,62,2200.11
316,Genni,Larway,Female,72,6/1/1976,Environmental Specialist,Manufacturing,Mass Customer,N,Yes,10,44,2158.71
317,Elicia,Dahler,Female,26,2/10/1974,Automation Specialist II,Entertainment,Mass Customer,N,Yes,14,46,3537.39
318,Libbie,Castelin,Female,21,5/19/1969,Programmer III,Retail,Affluent Customer,N,Yes,18,51,3632.18
319,Madelle,Matteris,Female,32,10/11/1971,,Retail,Mass Customer,N,Yes,14,49,3955.91
320,Aldous,Cubin,Male,19,2/9/1997,Registered Nurse,Health,Mass Customer,N,No,4,23,7204.66
321,Christean,Finnes,Female,58,9/15/1973,Marketing Manager,n/a,Mass Customer,N,No,18,47,2006.18
322,De,Denington,Female,19,3/10/1977,Research Associate,Financial Services,Mass Customer,N,Yes,11,43,10341.57
323,Celka,Goodrich,Female,54,6/4/1973,Senior Developer,Health,Mass Customer,N,Yes,7,47,2020.73
324,Franz,Lyptrit,Male,97,8/5/1986,Computer Systems Analyst I,IT,Mass Customer,N,Yes,15,34,1779.7
325,Anthia,Ghilardini,Female,98,9/26/1971,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17,49,4465.08
326,Guenna,Spensly,Female,74,2/16/1980,Help Desk Operator,Financial Services,Mass Customer,N,No,6,40,1201.25
327,Cris,Richfield,Female,10,7/24/1968,Design Engineer,Health,Mass Customer,N,No,12,52,3498.63
328,Bernice,Kings,Female,87,4/11/1991,Senior Developer,Manufacturing,Mass Customer,N,No,12,29,2357.8
329,Garvy,Berthel,Male,25,11/20/1984,Account Representative IV,Entertainment,High Net Worth,N,Yes,12,36,3618.01
330,Port,Pancost,Male,78,6/3/1959,Recruiting Manager,Manufacturing,High Net Worth,N,Yes,7,61,5296.8
331,Ford,Groucock,Male,87,9/23/1998,Desktop Support Technician,Health,Mass Customer,N,Yes,3,22,4404.67
332,Liza,Trouel,Female,23,8/19/1978,Registered Nurse,Health,High Net Worth,N,No,14,42,239.35
333,Debbi,Doohey,Female,25,6/20/1965,Sales Associate,Financial Services,Affluent Customer,N,Yes,8,55,3320.1
334,Fredi,Iannuzzelli,Female,71,5/20/1999,Financial Advisor,Financial Services,Affluent Customer,N,Yes,3,21,2127.59
335,Debee,Martynov,Female,20,4/19/1983,Senior Editor,n/a,Affluent Customer,N,No,8,37,456.99
336,Georgiana,Wallington,Female,91,1/6/1980,,Manufacturing,High Net Worth,N,No,3,40,2598.16
337,Shaylah,Urquhart,Female,67,10/8/1979,Statistician IV,Argiculture,High Net Worth,N,Yes,12,41,3388.82
338,Hilliary,Littrell,Female,33,3/14/1958,,Health,Mass Customer,N,No,19,62,2343.71
339,Nanny,Casero,Female,56,1/11/1980,Human Resources Manager,Health,Mass Customer,N,No,12,40,4327.24
340,Joshuah,Purvey,Male,39,7/31/1973,,Argiculture,Mass Customer,N,Yes,17,47,2781.36
341,Jeremiah,Wasling,Male,10,8/25/1976,GIS Technical Architect,Financial Services,Mass Customer,N,No,5,44,955.08
342,Winslow,Hammant,Male,40,5/19/1987,Programmer IV,Health,High Net Worth,N,No,2,33,667.15
343,Nicole,Johananoff,Female,76,8/14/1957,Recruiter,Property,Affluent Customer,N,No,13,63,5193.56
344,Carlene,Eyckelbeck,Female,91,7/18/1973,,n/a,High Net Worth,N,Yes,4,47,8101.26
345,Tish,Oleksiak,Female,74,2/3/1989,Senior Sales Associate,Health,High Net Worth,N,Yes,17,31,3971.46
346,Timmie,Eisikowitz,Male,68,3/15/1981,Financial Analyst,Financial Services,Mass Customer,N,No,3,39,6420.7
347,Berkly,Grishinov,Male,50,6/6/1965,Marketing Manager,Financial Services,Mass Customer,N,No,9,55,8326.37
348,Gan,Devoy,Male,20,11/1/1980,Assistant Professor,Retail,Mass Customer,N,Yes,9,40,2071.99
349,Vinnie,Usherwood,Female,35,4/15/1981,Computer Systems Analyst IV,Manufacturing,High Net Worth,N,No,4,39,1669.26
350,Carmela,Jesper,Female,47,12/9/1977,Clinical Specialist,Health,Mass Customer,N,Yes,9,43,1008.71
351,Dev,Hafner,Male,69,5/12/1999,Pharmacist,Health,Mass Customer,N,Yes,2,21,1438.62
352,Orrin,Finding,Male,12,7/8/1979,Sales Representative,Retail,Mass Customer,N,No,4,41,4404.4
353,Antonia,Cardis,Female,9,10/9/1980,Information Systems Manager,n/a,Mass Customer,N,No,3,40,6792.83
354,Mavra,Donavan,Female,87,11/26/1980,Legal Assistant,Property,Mass Customer,N,No,9,40,3101.72
355,Stacy,Gullane,Female,97,6/1/1979,Database Administrator II,Retail,Mass Customer,N,Yes,3,41,2662.75
356,Nichole,,Female,10,3/30/1975,Librarian,Entertainment,High Net Worth,N,No,5,45,2358
357,Betta,Shrimpton,Female,21,1/25/1969,Director of Sales,n/a,Affluent Customer,N,No,18,51,4455.49
358,Kippie,Crimpe,Female,54,12/27/1985,Accounting Assistant IV,n/a,Mass Customer,N,No,18,35,1405.99
359,Dulcine,Gauson,Female,2,11/28/1958,Legal Assistant,Manufacturing,Affluent Customer,N,Yes,6,62,2921.76
360,Atalanta,Starbucke,Female,64,4/2/1956,Staff Scientist,Property,Mass Customer,N,Yes,19,64,5070.23
361,Stephana,Minero,Female,59,3/27/1999,Software Engineer IV,Health,Mass Customer,N,Yes,2,21,3428.15
362,Jamima,Pirolini,Female,47,11/17/1974,Software Engineer IV,Financial Services,High Net Worth,N,Yes,18,46,1473.04
363,Sabrina,Caddy,Female,82,3/4/1988,Project Manager,Retail,Mass Customer,N,Yes,7,32,9458.17
364,Leontyne,Simpkiss,Female,96,9/30/1976,Database Administrator III,Financial Services,Affluent Customer,N,No,11,44,3329.97
365,Romona,Capitano,Female,98,6/27/1976,VP Quality Control,Property,High Net Worth,N,No,15,44,4724.04
366,Constance,Ucchino,Female,7,1/8/1954,Librarian,Entertainment,High Net Worth,N,No,19,66,2692.7
367,Katrinka,Sturrock,Female,93,2/17/1985,Programmer II,Manufacturing,Mass Customer,N,Yes,12,35,3634.45
368,Lacee,Roan,Female,32,11/26/1986,,Financial Services,High Net Worth,N,No,6,34,3939.73
369,Alic,Trenear,Male,19,8/24/1991,Actuary,Financial Services,Mass Customer,N,Yes,9,29,3931.77
370,Trstram,Bondesen,Male,91,7/27/1998,,Telecommunications,Affluent Customer,N,Yes,3,22,3290.26
371,Pernell,Favelle,Male,7,7/6/1954,Systems Administrator III,Financial Services,Mass Customer,N,No,7,66,5004.52
372,Moina,Thumim,Female,19,8/13/1987,Graphic Designer,Property,Affluent Customer,N,Yes,4,33,2598.13
373,Eva,Colenutt,Female,95,8/26/2000,Structural Analysis Engineer,Health,High Net Worth,N,Yes,1,20,1103.43
374,Valdemar,MacCoughen,Male,81,1/22/1992,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,8,28,5271.75
375,Salvidor,Renzo,Male,13,8/23/1976,Automation Specialist II,Manufacturing,Mass Customer,N,Yes,7,44,488
376,Marena,Brunotti,Female,60,10/24/1966,Financial Advisor,Financial Services,Mass Customer,N,Yes,19,54,368.17
377,Levy,Bonavia,Male,65,5/19/1999,Staff Scientist,Argiculture,Mass Customer,N,No,1,21,4276.97
378,Raquela,Yuille,Female,98,5/4/1974,Senior Developer,Retail,Mass Customer,N,No,17,46,3236.32
379,Bert,Ainslie,Male,2,3/13/1980,,Manufacturing,High Net Worth,N,Yes,4,40,640.93
380,Teriann,Birdsey,Female,66,5/15/1956,Structural Engineer,Property,Mass Customer,N,No,17,64,6196.16
381,Leesa,Castleman,Female,99,11/30/1996,Sales Associate,n/a,Affluent Customer,N,No,1,24,4534.24
382,Issiah,Fardell,Male,68,8/14/1985,Research Nurse,Health,Mass Customer,N,Yes,7,35,1657.45
383,Barclay,Shalders,Male,37,7/15/1978,Nurse Practicioner,n/a,Affluent Customer,N,No,14,42,987.49
384,Friederike,Bestar,Female,70,8/6/1976,,Financial Services,Affluent Customer,N,No,17,44,2917.59
385,Kendall,Humes,Male,69,12/7/1966,Project Manager,Health,High Net Worth,N,No,9,54,5220.52
386,Ethelyn,Pincott,Female,63,10/27/1990,Senior Quality Engineer,Argiculture,Mass Customer,N,No,5,30,2415.97
387,Spike,Thieme,Male,34,2/19/1977,Administrative Officer,Financial Services,Mass Customer,N,No,22,43,3417.78
388,Carlye,Bartle,Female,53,5/25/1966,,Financial Services,Mass Customer,N,Yes,11,54,1834.03
389,Dorene,Scrivner,Female,97,4/27/1975,Help Desk Operator,Entertainment,Affluent Customer,N,Yes,17,45,2123.26
390,Royall,Slimings,Male,83,11/25/1997,Programmer Analyst II,Health,Affluent Customer,N,No,3,23,1511.2
391,Duffie,Woodier,Male,80,3/25/1970,,Argiculture,Mass Customer,N,No,16,50,1315.06
392,Brandyn,Morrid,Male,38,6/14/1978,Safety Technician I,Property,Mass Customer,N,No,13,42,5025.31
393,Cesaro,Isbell,Male,35,2/8/1955,Associate Professor,Manufacturing,Mass Customer,N,Yes,9,65,866.58
394,Roanne,Cowthard,Female,70,6/6/1977,Legal Assistant,Health,High Net Worth,N,Yes,16,43,5445.46
395,Penn,Burkinshaw,Male,28,11/27/1976,Data Coordiator,Retail,High Net Worth,N,Yes,9,44,4597.74
396,Peria,Iscowitz,Female,98,1/25/1967,Systems Administrator III,Telecommunications,High Net Worth,N,Yes,16,53,4647.13
397,Nerissa,Foote,Female,86,9/2/1981,Paralegal,Financial Services,Affluent Customer,N,Yes,5,39,2618
398,Randee,Douberday,Female,20,1/18/1969,,Retail,Affluent Customer,N,No,11,51,938.5
399,Nickie,Neissen,Male,26,7/18/1976,Engineer III,Manufacturing,Affluent Customer,N,Yes,16,44,5020.5
400,Sibeal,Fellow,Female,86,5/19/1962,Financial Analyst,Financial Services,Mass Customer,N,No,5,58,2688.92
401,Halette,Helling,Female,56,12/11/1986,Assistant Professor,Retail,Mass Customer,N,No,15,34,3643.03
402,Berne,Donegan,Male,9,6/3/1977,Desktop Support Technician,Retail,Affluent Customer,N,No,22,43,4965.43
403,Easter,Laffoley-Lane,Female,40,10/17/1975,Graphic Designer,n/a,Mass Customer,N,Yes,17,45,3653.69
404,Sinclair,Sustins,Male,92,12/17/1995,Geologist I,Financial Services,Affluent Customer,N,Yes,4,25,4965.7
405,Vivien,Urion,Female,19,9/28/1971,,Manufacturing,High Net Worth,N,Yes,14,49,3338.34
406,Rhona,Spilsburie,Female,58,6/16/1987,Financial Analyst,Financial Services,High Net Worth,N,No,12,33,3486.14
407,Chryste,Acum,Female,82,1/12/1979,Structural Analysis Engineer,n/a,High Net Worth,N,Yes,15,41,4096.06
408,Kurtis,Baistow,Male,79,8/31/1991,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,11,29,3082.28
409,Tatiania,O'Kane,Female,84,1/23/1978,Executive Secretary,Health,Mass Customer,N,Yes,13,42,2267.84
410,Alicia,Townend,Female,14,4/9/1990,Structural Engineer,n/a,Mass Customer,N,Yes,11,30,2177.93
411,Cathyleen,Bern,Female,84,3/31/1977,Director of Sales,Financial Services,High Net Worth,N,No,12,43,2553.83
412,Evanne,Feechum,Female,65,4/23/1960,,IT,High Net Worth,N,No,19,60,1055.03
413,Simone,Denys,Male,79,12/22/1957,VP Quality Control,n/a,High Net Worth,N,Yes,19,63,3822.8
414,Thorin,Grimoldby,Male,12,7/16/1976,Social Worker,Health,High Net Worth,N,No,10,44,2304.56
415,Conchita,Jeans,Female,20,5/31/1955,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,18,65,1490.77
416,Dory,Barnsdall,Female,14,6/23/1997,Software Consultant,n/a,Mass Customer,N,Yes,1,23,3085.98
417,Fernandina,Brambley,Female,37,2/17/1971,Biostatistician IV,Argiculture,Mass Customer,N,No,15,49,3807.64
418,Jere,Ding,Female,56,12/22/1958,,n/a,Mass Customer,N,No,6,62,3325.13
419,Chrissie,Bernardini,Female,34,1/26/1981,VP Marketing,Manufacturing,Affluent Customer,N,No,17,39,5027.37
420,Clem,Leek,Male,93,7/5/1958,Help Desk Operator,Entertainment,High Net Worth,N,No,7,62,3652.17
421,Tish,Netti,Female,26,3/19/1999,Sales Representative,Retail,Mass Customer,N,Yes,2,21,3952.15
422,Vito,Norker,Male,78,1/6/2002,,Manufacturing,Affluent Customer,N,No,1,18,2390.84
423,Orville,Akerman,Male,43,11/8/1956,Senior Quality Engineer,n/a,Mass Customer,N,No,9,64,1589.82
424,Dennie,Eunson,Male,77,1/25/1978,Research Nurse,Health,High Net Worth,N,No,9,42,4525.19
425,Michaeline,Bordman,Female,60,11/19/1953,Sales Representative,Retail,Mass Customer,N,Yes,20,67,7388.6
426,Emlyn,Anstice,Female,10,6/2/1972,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8,48,6933.15
427,Giusto,Torbett,Male,77,12/19/1996,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,2,24,2515.68
428,Freida,Everil,Female,0,5/3/1977,Structural Engineer,Health,High Net Worth,N,Yes,14,43,3355.11
429,Berny,Bold,Female,7,7/30/1978,Community Outreach Specialist,IT,High Net Worth,N,Yes,21,42,3652.26
430,Janice,Himsworth,Female,46,4/26/1973,Paralegal,Financial Services,High Net Worth,N,Yes,11,47,5625.17
431,Gale,Done,Male,8,3/26/1956,Research Nurse,Health,Affluent Customer,N,Yes,18,64,1215.34
432,Amby,Pentin,Male,83,2/12/1990,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10,30,5110.17
433,Reinhard,Jubert,Male,94,3/12/1964,Statistician II,Property,Affluent Customer,N,No,15,56,3754.16
434,Raff,Waadenburg,Male,93,12/1/1995,,Financial Services,Mass Customer,N,Yes,19,25,1027.89
435,Jerome,Muggeridge,Male,5,12/23/1999,GIS Technical Architect,Telecommunications,Mass Customer,N,No,1,21,4727.75
436,Erwin,Pendre,Male,75,12/24/1957,Internal Auditor,IT,Mass Customer,N,No,18,63,2124.71
437,Sayres,Duthie,Male,24,8/14/1976,Systems Administrator III,Manufacturing,Affluent Customer,N,Yes,17,44,3045.6
438,Ebenezer,Bottelstone,Male,25,8/17/1989,Internal Auditor,Property,High Net Worth,N,Yes,13,31,7692.39
439,Lida,Wych,Female,26,7/8/1974,GIS Technical Architect,n/a,Affluent Customer,N,No,10,46,2750.24
440,Sheena,O'Duggan,Female,46,12/16/1977,Business Systems Development Analyst,Telecommunications,Mass Customer,N,No,10,43,2481.19
441,Felicle,Beneze,Female,74,3/8/1974,Analyst Programmer,IT,Mass Customer,N,No,11,46,1750.76
442,Linc,Vedyasov,Male,2,10/6/2001,,Financial Services,Mass Customer,N,No,1,19,2789.25
443,Lauree,Leason,Female,21,3/26/1972,,Argiculture,High Net Worth,N,Yes,10,48,3171.14
444,Britteny,Falconer-Taylor,Female,32,2/24/1967,Staff Scientist,Manufacturing,Mass Customer,N,Yes,8,53,3807.46
445,Timothy,Wenham,Male,91,11/13/1984,Executive Secretary,Financial Services,Mass Customer,N,No,5,36,8081.86
446,Marilee,Oosthout de Vree,Female,73,7/2/1978,Tax Accountant,IT,Affluent Customer,N,Yes,4,42,5363.3
447,Brittany,Peasey,Female,98,11/6/2001,Help Desk Technician,Argiculture,Mass Customer,N,Yes,1,19,2781.88
448,Robin,Crack,Female,34,4/26/1995,Software Engineer III,IT,High Net Worth,N,No,3,25,2413.08
